List Size,Time Taken (s),Peak Memory Usage (bytes)
100000,0.4581146000418812,9889361
100000,0.4709292000043206,9899025
100000,0.46166640002047643,9879057
100000,0.45244399999501184,9901825
100000,0.4587312000221573,9929105
100000,0.45161809999262914,9895729
100000,0.462328499997966,9873425
100000,0.4536551999626681,9873329
100000,0.4579074999783188,9881457
100000,0.46336529997643083,9875985
100000,0.4592152999830432,9876497
100000,0.4484374000458047,9877057
100000,0.46341490000486374,9903697
100000,0.45376479998230934,9890321
100000,0.4899722000118345,9881953
100000,0.4544503000215627,9879601
100000,0.45960840000770986,9874849
100000,0.44951280002715066,9872193
100000,0.4621462000068277,9893201
100000,0.46631270000943914,9901201
100000,0.45565360004547983,9883345
100000,0.4510271000326611,9878929
100000,0.4597367999958806,9880449
100000,0.4651477999868803,9942353
500000,2.325961099995766,49795681
500000,2.327395999978762,49730561
500000,2.335532199998852,49733345
500000,2.3242153999744914,49722209
500000,2.3230281000141986,49739441
500000,2.294773300003726,49729281
500000,2.3253710999852046,49873969
500000,2.283675700018648,49721857
500000,2.2985200999537483,49749905
500000,2.30193189997226,49748305
500000,2.297596499964129,49709713
500000,2.307518200017512,49716193
500000,2.301183600036893,49805025
500000,2.301576599944383,49721217
500000,2.3567592999897897,49789441
500000,2.328976800024975,49724081
500000,2.329609599953983,49726161
500000,2.3294135000323877,49719985
500000,2.3256154999835417,49755841
500000,2.327779700048268,49748369
500000,2.3215910000144504,49726289
500000,2.3085190000128932,49721233
500000,2.375265799986664,49760753
500000,2.36449150001863,49806977
500000,2.3265755000174977,49748913
1000000,4.823004200006835,99698337
1000000,4.747838100010995,99719105
1000000,4.6705073999473825,99677281
1000000,4.670479100022931,99800449
1000000,4.738549300003797,99737905
1000000,4.718247600016184,99720449
1000000,4.769705599988811,99704929
1000000,4.747756100026891,99669569
1000000,4.760734900017269,99701217
1000000,4.740247300011106,99740353
1000000,4.6885167000000365,99676897
1000000,4.7369412000407465,99844081
1000000,4.747790900000837,99685185
1000000,4.690855100052431,99750353
1000000,4.698139699990861,99681793
1000000,4.747738300007768,99657249
1000000,4.65169909998076,99660865
1000000,4.6535988000105135,99848065
1000000,4.6622472000308335,99680257
1000000,4.681638200010639,99656065
1000000,4.620813200017437,99729697
1000000,4.6816946000326425,99678097
1000000,4.6554797000135295,99675425
1000000,4.701282399997581,99810529
1000000,4.679129600001033,99721377
